istasyon_adi,lat,lon,brand,has_lpg,has_charge
BİNGÖL.,38.906981,40.556009,Shell,True,False
SARAY MAHALLESİ BİNGÖL,38.897293,40.510921,Shell,True,False
ERZURUM PASİNLER,39.990031,41.740012,Shell,True,False
ÜRKMEZ.,38.08018,26.968294,Shell,True,False
ÇEŞME OHT GİŞELER..,38.305601,26.303337,Shell,True,False
ÇEŞME ŞİFNE,38.299181,26.383411,Shell,True,False
İNÖNÜ ÇEŞME.,38.325726,26.322347,Shell,False,False
ÇEŞME DALYAN,38.33919,26.302667,Shell,True,False
GÜLBAHÇE.,38.328178,26.644588,Shell,False,True
URLA KAVŞAĞI,38.3345,26.7678,Shell,True,False
İZMİR ÇIKIŞI SELÇUK.,37.964526,27.373907,Shell,False,False
SANCAKLI.,38.157713,27.156283,Shell,True,False
SANAYİ SİTESİ GERMENCİK.,37.871128,27.614239,Shell,True,False
İNCİRLİOVA,37.851862,27.732332,Shell,True,False
AYDIN ÇIKIŞI,37.808434,27.838698,Shell,True,False
ARIKBASI.,37.847464,27.803633,Shell,True,False
AYDIN MERKEZ,37.844571,27.825337,Shell,False,False
AYDIN OTOGAR.,37.8385,27.841309,Shell,True,False
SELÇUK OHT BATI.,38.070365,27.409942,Shell,True,True
SELÇUK OHT DOĞU.,38.070144,27.412486,Shell,True,True
TEPEKÖY.,38.142279,27.367171,Shell,True,False
İTOB SANAYİ.,38.185483,27.205186,Shell,True,False
SANAYİ SİTESİ AYDIN.,37.843131,27.859331,Shell,True,False
KÖŞK.,37.851064,28.050934,Shell,True,False
YENICE AYDIN,37.84285,28.55781,Shell,True,False
PAMUKÖREN-AYDIN.,37.906108,28.555428,Shell,True,False
SANCAKTAR,37.914131,28.382453,Shell,True,False
ESKİHİSAR,37.87362,28.133366,Shell,True,False
NAZİLLİ.,37.910528,28.321938,Shell,True,False
DALLICA MERKEZ,37.90707,28.29008,Shell,True,False
SULTANHİSAR.,37.885237,28.155039,Shell,True,False
KAKLIK.,37.837544,29.42416,Shell,True,False
CUMHURİYET SARAYKÖY,37.917051,28.934269,Shell,True,False
BOZKURT,37.8277,29.61793,Shell,True,False
BURDUR MERKEZ,37.7202,30.2889,Shell,True,False
İSTİKLAL BURDUR,37.767604,30.361274,Shell,True,False
ASAGI GOKDERE,37.542506,30.768216,Shell,True,False
ISPARTA ÇEVREYOLU.,37.776569,30.570131,Shell,True,False
ISPARTA.,37.775701,30.548521,Shell,True,False
LADİK KONYA YOLU.,38.207961,32.373455,Shell,True,False
LADİK.,38.208771,32.375211,Shell,True,False
SARAYÖNÜ.,38.254761,32.409401,Shell,True,False
KUTLUKÖY,38.302555,33.804717,Shell,True,False
KIZILYER.,37.926331,34.591561,Shell,True,False
NİĞDE.,37.963097,34.66069,Shell,True,False
NİĞDE GAR,37.9656,34.6835,Shell,True,False
YAĞDAN NİĞDE.,37.979279,34.705181,Shell,True,False
KICAK KÖYÜ.,37.569081,35.225261,Shell,True,False
HACIMİRZALI,37.481225,35.829898,Shell,True,False
ELBİSTAN ARSLAN,38.2073,37.2189,Shell,True,False
MALATYA ÜNİVERSİTE,38.348315,38.37481,Shell,True,False
BAHÇEBAŞI,38.349473,38.374795,Shell,True,False
KUYUÖNÜ.,38.330161,38.296327,Shell,True,False
YÜZAKI,38.323243,38.26378,Shell,True,False
MALATYA ISMETIYE.,38.351621,38.311379,Shell,True,False
MELİTA.,38.350561,38.307631,Shell,True,False
MALATYA KARAÖLMEZ TOPRAK,38.346589,38.283895,Shell,True,False
MALATYA SANAYİ GİRİŞİ,38.352227,38.300077,Shell,True,False
MALATYA ÇEVRE YOLU.,38.351344,38.294007,Shell,True,False
HAMAMDERESİ.,39.957865,41.406791,Shell,True,False
YELKİ,38.342451,26.863367,Shell,True,False
ÇEŞME OHT.GÜNEY.,38.349982,26.852192,Shell,True,False
ÇEŞME OHT KUZEY.,38.355397,26.856442,Shell,True,False
GÜZELBAHÇE.,38.378221,26.894913,Shell,True,False
HAVAALANI İZMİR.,38.270551,27.154391,Shell,False,False
ÇİNÇİN.,38.272099,27.23087,Shell,False,False
KARAAĞAÇ BUCA.,38.272607,27.231182,Shell,False,False
LİMONTEPE,38.381506,27.104753,Shell,True,False
İNCİRALTI,38.397512,27.066922,Shell,True,False
GÜZELYALI.,38.39852,27.077819,Shell,False,False
TORBALI KAVŞAK,38.1784,27.3551,Shell,False,False
AYRANCILAR YAZIBAŞI,38.23163,27.296313,Shell,True,False
ORTAKÖY,38.2284,27.3708,Shell,True,False
TİRE GİRİŞİ,38.101691,27.716545,Shell,True,False
TİRE ÇIKIŞI,38.130088,27.675376,Shell,True,False
ÖDEMİŞ.,38.217009,27.975026,Shell,True,False
İZMİR ÇIKIŞI ÖDEMİŞ,38.215949,27.917328,Shell,False,False
ÜÇEYLÜL.,38.220808,27.938465,Shell,True,False
DİNDARLI,38.165563,28.693425,Shell,True,False
SARIGÖL,38.241835,28.683795,Shell,True,False
ALAŞEHİR GİRİŞİ,38.349709,28.529173,Shell,True,False
ULUBEY.,38.43299,29.296762,Shell,True,False
DİNAR.,38.055933,30.145819,Shell,True,False
LAVANTA,37.91269,30.307745,Shell,True,False
GÜLKENT,37.899346,30.339155,Shell,True,False
ÇİVRİL,38.29012,29.733424,Shell,True,False
GÖNEN ISPARTA.,37.877751,30.426865,Shell,True,False
ÇÜNÜR.,37.815103,30.533566,Shell,True,False
SANDIKLI,38.406221,30.227108,Shell,True,False
CUMHURİYET MAH.UŞAK.,38.635383,29.389802,Shell,True,False
ÇANLI KÖPRÜ.,38.642447,29.451185,Shell,True,False
KOZAĞAÇ.,38.379861,31.420841,Shell,True,True
CİHANBEYLİ.,38.638789,32.925767,Shell,True,False
CİHANBEYLİ ÇIKIŞI.,38.680818,32.922848,Shell,True,False
YENİCEOBA KAVŞAK.,38.798781,32.933681,Shell,True,False
HAMİDİYE AKSARAY.,38.330112,33.974566,Shell,True,False
ARATOL.,38.347708,33.956803,Shell,True,False
AKSARAY OSB,38.3165,34.0112,Shell,True,False
LALELİ,38.310209,34.063185,Shell,True,False
AKSARAY MERKEZ.,38.396174,34.0264,Shell,True,False
ŞEREFLİKOÇHİSAR ÇIKIŞI.,38.917291,33.561281,Shell,True,False
AKTAŞ NİĞDE,38.066253,34.781361,Shell,True,False
ACIGÖL,38.541252,34.507945,Shell,True,False
YAHYALI KAYSERİ,38.10859,35.361644,Shell,True,False
NİĞDE YOLU YEŞİLHİSAR.,38.283791,35.105571,Shell,True,False
DEVELİ MERKEZ,38.3819,35.4878,Shell,True,False
DEVELİ ÇIKIŞI,38.41973,35.494249,Shell,True,False
GÖKSUN,38.024196,36.51045,Shell,True,False
ATLAS..,38.208583,36.956694,Shell,True,False
KÖPRÜBAŞI ELBİSTAN,38.204172,37.180578,Shell,True,False
İKİZCE MAHALLESİ,38.324601,38.176969,Shell,True,False
YEŞİLYURT MALATYA.,38.334351,38.225911,Shell,True,False
TOPSÖĞÜT,38.387067,38.224856,Shell,True,False
MALATYA YOLU ELAZIĞ.,38.631319,39.111428,Shell,True,False
ELAZIĞ KOVANCILAR YOLU,38.61845,39.286106,Shell,True,False
ELAZIĞ ÇEVREYOLU,38.646892,39.171951,Shell,True,False
ELAZIĞ MERKEZ.,38.665978,39.223368,Shell,False,False
ELAZIĞ STADYUM,38.669589,39.19704,Shell,True,False
ELAZIĞ KEBAN YOLU.,38.680299,39.152213,Shell,True,False
ERZURUM OLTU,40.535675,41.959623,Shell,False,False
ARDAHAN MERKEZ,41.097917,42.67044,Shell,True,False
FOÇA YOLU,38.656402,26.807694,Shell,True,False
MAVİŞEHİR,38.478179,27.06512,Shell,True,True
BALATÇIK,38.5135,27.0437,Shell,True,False
KARABAĞLAR MERKEZ,38.3878,27.1342,Shell,True,False
BUCA.,38.392443,27.151018,Shell,False,False
SOĞUKKUYU.,38.468231,27.113461,Shell,True,True
ULUKENT ÇIKIŞI,38.55922,27.044262,Shell,True,False
KARŞIYAKA,38.465575,27.136767,Shell,True,False
ISTIKLAL MENEMEN,38.579366,27.06629,Shell,True,False
MENEMEN KAZIMPAŞA.,38.587243,27.072517,Shell,True,False
MENEMEN ÇIKIŞI.,38.644119,27.047142,Shell,True,False
BURUNCUK,38.669195,27.022807,Shell,True,False
ÇİTLENBİK.,38.756338,26.95531,Shell,True,False
ALTINDAĞ.,38.425256,27.183377,Shell,True,False
ÇINARLI.,38.438259,27.170301,Shell,False,False
İRİM.,38.437011,27.181091,Shell,False,False
BORNOVA SAPAK.,38.449191,27.182905,Shell,True,True
KAZIMDİRİK.,38.450611,27.188533,Shell,False,False
IŞIKKENT GİRİŞİ.,38.429596,27.212715,Shell,True,False
IŞIKKENT MERKEZ.,38.432496,27.213309,Shell,True,False
BAYRAKLI GÜNEY,38.480782,27.177434,Shell,True,False
IŞIKKENT BAĞLANTI YOLU,38.424403,27.259483,Shell,True,False
PINARBAŞI,38.438351,27.251289,Shell,True,False
FIRINLI,38.202478,27.607835,Shell,True,False
BAYINDIR HATAY.,38.217409,27.637908,Shell,True,False
KEMALPAŞA.,38.4281,27.4157,Shell,False,False
KEMALPAŞA ÇAMBEL,38.448191,27.517019,Shell,True,False
AMBARKAVAK.,38.450184,27.490453,Shell,True,False
ÇINARLIÇEŞME KUZEY.,38.462376,27.338819,Shell,True,False
NALDÖKEN.,38.453585,27.261452,Shell,True,False
DOĞANLAR,38.450406,27.251127,Shell,True,False
TURGUTLU GİRİŞİ,38.494846,27.638847,Shell,True,False
TURGUTLU.,38.492311,27.664749,Shell,False,False
ÖDEMİŞ MERKEZ.,38.250615,27.993424,Shell,True,False
SALİHLİ.,38.478292,28.089817,Shell,True,False
SARDES,38.496674,28.021436,Shell,True,False
SALİHLİ GİRİŞİ..,38.487008,28.13183,Shell,True,False
AHMETLİ,38.526667,27.939325,Shell,True,False
ÇAĞIRLIK.,38.520983,28.132909,Shell,True,False
KURUÇAY MANİSA.,38.525865,28.128488,Shell,True,False
TURGUTLU MERKEZ,38.496208,27.72864,Shell,True,False
DURASILLI,38.50871,28.241108,Shell,False,False
ALAŞEHİR MANİSA,38.360351,28.532693,Shell,True,True
KULA MERKEZ,38.54107,28.63871,Shell,True,False
KULA.,38.576901,28.752741,Shell,True,False
KAZIM KARABEKİR,38.66848,29.408363,Shell,True,False
UŞAK MERKEZ,38.6766,29.3884,Shell,True,False
UŞAK HAVALİMANI,38.677617,29.445301,Shell,False,False
KIRYURT.,38.680661,29.636421,Shell,True,False
BANAZ,38.705292,29.692918,Shell,True,True
SANDIKLI BATI.,38.475073,30.251307,Shell,True,False
BAŞKOMUTAN,38.630936,30.298433,Shell,True,False
KÜTAHYA GEDİZ,39.00871,29.408043,Shell,True,False
AKÖREN.,38.796056,30.394506,Shell,True,True
AFYON KAVŞAK,38.789504,30.457641,Shell,True,False
AFYON ÇEVREYOLU,38.775132,30.570448,Shell,True,False
AKÇİN KÖYÜ AFYON.,38.773457,30.5887,Shell,False,False
CUMHURİYET AFYON.,38.591211,30.972861,Shell,True,True
İSCEHİSAR.,38.844732,30.744854,Shell,False,False
BOLVADİN.,38.699871,31.048571,Shell,True,False
BOLVADİN ÇEVREYOLU.,38.717604,31.036207,Shell,True,False
KÖROĞLU BELİ,38.921657,30.895911,Shell,True,False
GÖMÜ.,39.055642,31.076288,Shell,True,False
SİVRİHİSAR,39.38775,31.497939,Shell,True,False
KULU.,39.088861,33.070847,Shell,True,False
ŞEREFLİKOÇHİSAR.,38.942193,33.541116,Shell,False,False
KULU KAVŞAK.,39.198522,33.092501,Shell,True,False
TUZGÖLÜ OHT GÜNEY,39.181915,33.338238,Shell,True,True
TUZGÖLÜ OHT KUZEY,39.183967,33.338,Shell,True,True
HAYMANA.,39.436991,32.499671,Shell,False,False
KIRŞEHİR DOĞU.,39.166681,34.152901,Shell,True,False
ÖZBAĞ KIRŞEHİR,39.222998,34.137974,Shell,True,False
GÖLBAŞI YAĞLIPINAR.,39.634411,32.829811,Shell,False,False
NEVŞEHİR ÇEVREYOLU.,38.608459,34.684911,Shell,True,False
GÜLŞEHİR,38.749287,34.62458,Shell,True,False
NEVŞEHİR.,38.644888,34.731848,Shell,True,False
PERİBACALARI,38.61161,34.800293,Shell,True,True
MUCUR,39.0578,34.4031,Shell,True,False
YEŞİLHİSAR.,38.341332,35.090188,Shell,True,False
AVANOS,38.70424,34.842182,Shell,True,False
KIZILIRMAK.,38.776301,35.256917,Shell,False,False
KAYSERİ FSM,38.68918,35.400879,Shell,True,False
KAYSERİ OSB.,38.751971,35.334092,Shell,True,False
ANKARA YOLU KAYSERİ,38.883495,35.144429,Shell,True,False
ARTEPE.,38.754241,35.381475,Shell,True,False
AMBARKÖY.,38.753081,35.386951,Shell,True,True
KEYKUBAT.,38.740472,35.409534,Shell,True,False
ÇİFTLİKLİ TARLA,38.925668,35.074371,Shell,True,False
ŞEHİR HASTANESİ,38.7633,35.4136,Shell,True,False
ERCİYES YOLU.,38.694287,35.495088,Shell,True,False
DEĞİRMENCİLİK,38.725643,35.459272,Shell,True,False
KAYSERİ.,38.723421,35.476171,Shell,False,False
TALAS.,38.694391,35.545618,Shell,True,False
ACIBADEM H-KAYS,38.71571,35.49937,Shell,False,True
KAYSERİ ÇEVRE YOLU.,38.730337,35.480704,Shell,False,False
TALAS YENİDOĞAN,38.702031,35.549799,Shell,True,False
30 AĞUSTOS BULVARI.,38.722899,35.526827,Shell,True,True
KAVAKYAZISI,38.731304,35.516917,Shell,True,False
PERVANE,38.748966,35.503108,Shell,True,False
MİMAR SİNAN KAYSERİ,38.734295,35.576382,Shell,True,False
SIVAS BULVARI,38.759832,35.562384,Shell,True,False
CIRKALAN.,38.791002,35.585626,Shell,True,False
GESİ,38.782216,35.61033,Shell,True,False
GÖMEÇ,38.844815,35.659647,Shell,True,False
PINARBAŞI KAYSERİ,38.7218,36.3872,Shell,True,False
KARAYAR.,38.72209,37.26026,Shell,True,False
GÜRÜN.,38.720931,37.273781,Shell,False,False
TUNCELİ MERKEZ,39.10061,39.546906,Shell,True,False
KARSKAPI.,39.908583,41.288557,Shell,True,False
ERZURUM YAKUTİYE MERKEZ,39.910653,41.253342,Shell,True,False
ERZURUM SANAYİ,39.946238,41.290534,Shell,True,False
AZİZİYE,39.9313,41.1592,Shell,True,False
ÇANDARLI,38.940994,26.945242,Shell,True,False
ALİAĞA ÇIKIŞI,38.84499,27.01461,Shell,False,False
ŞAKRAN GİRİŞİ,38.897972,27.06341,Shell,True,False
YENİ ŞAKRAN.,38.897388,27.064321,Shell,True,False
BAYRAKLI KUZEY,38.480311,27.185162,Shell,False,False
SALİHLER.,39.16627,26.840018,Shell,False,True
AYVALIK  ALTINOVA,39.237471,26.759386,Shell,True,False
AYVALIK GİRİŞİ,39.335376,26.737454,Shell,True,True
ERZENE.,38.482351,27.242257,Shell,True,False
BORNOVA KİPA,38.459198,27.240285,Shell,True,False
4.SANAYİ BORNOVA.,38.458475,27.251692,Shell,True,False
SABUNCUBELİ,38.5085,27.2693,Shell,False,False
ORGANİZE SANAYİ MANİSA.,38.606948,27.362633,Shell,True,False
MERKEZ MANİSA,38.625684,27.440033,Shell,True,False
GEDİZ KÖPRÜSÜ.,38.65719,27.447719,Shell,True,False
MANİSA GİRİŞİ,38.75745,27.63546,Shell,True,False
KAPAKLI,38.863017,27.740225,Shell,True,False
GÖLMARMARA.,38.720931,27.919341,Shell,True,False
AKHİSAR ORGANİZE SANAYİ,38.884312,27.760973,Shell,True,False
AKHİSAR OHT DOĞU,38.929704,27.705602,Shell,True,False
AKHİSAR OHT BATI,38.928287,27.701171,Shell,True,False
GELENBE BATI.,39.192972,27.853112,Shell,True,False
GELENBE DOĞU.,39.193577,27.854372,Shell,False,False
SİMAV MERKEZ,39.08831,28.993001,Shell,True,False
KÜTAHYA BULVAR,39.426659,29.968848,Shell,True,False
KÜTAHYA ÜNİVERSİTE,39.446082,29.952669,Shell,True,False
KÜTAHYA MERKEZ.,39.436137,29.999479,Shell,False,True
TERMİNAL TAVŞANLI.,39.538271,29.492689,Shell,True,False
KÜTAHYA GİRİŞİ,39.458892,30.017238,Shell,True,False
ÇİFTELER.,39.370825,31.036091,Shell,True,False
SEYİTGAZİ,39.684275,30.54227,Shell,True,False
ESKİŞEHİR OSB.,39.737897,30.657853,Shell,False,False
ODUNPAZARI.,39.74759,30.575774,Shell,True,False
ESKİŞEHİR OSB ÇEVREYOLU.,39.746419,30.611698,Shell,True,False
SAZOVA.,39.755253,30.472461,Shell,True,False
MAMUCA.,39.753909,30.586366,Shell,True,False
YILDIZTEPE.,39.756608,30.491525,Shell,False,False
NASREDDİN HOCA,39.536752,31.674229,Shell,False,False
ALPU YOLU,39.761684,30.576771,Shell,True,False
ODUNPAZARI ÇIKIŞI,39.763541,30.557317,Shell,True,False
HALLER ESKİŞEHİR.,39.781642,30.51356,Shell,False,False
ACIBADEM H-ESKIŞ,39.78522,30.49492,Shell,False,True
POLATLI VATAN,39.5731,32.102,Shell,True,False
POLATLI BATI.,39.576471,32.144468,Shell,True,False
POLATLI DOĞU.,39.57692,32.145596,Shell,False,False
TEMELLİ.,39.731039,32.375935,Shell,True,False
GÖLBAŞI OĞULBEY.,39.688989,32.818434,Shell,True,False
HAYMANA YOLU,39.767606,32.76833,Shell,True,False
YURTÇU.,39.829287,32.577929,Shell,True,False
GÖLBAŞI ANKARA.,39.78851,32.805301,Shell,True,False
ALACAATLI,39.842182,32.675264,Shell,True,False
İNCEK BULVARI.,39.829654,32.746444,Shell,True,True
OR AN.,39.851011,32.846411,Shell,True,False
KEKLİKPINARI..,39.857898,32.809804,Shell,True,False
ÇAYYOLU,39.876543,32.687164,Shell,True,False
BİLKENT.,39.885452,32.763713,Shell,True,False
ÜMİTKÖY.,39.894651,32.702691,Shell,True,False
MAMAK NATOYOLU,39.891672,32.927214,Shell,True,False
KAYSERİ ASFALTI YOZGAT,39.168666,35.230072,Shell,True,False
YERKÖY,39.663505,34.501557,Shell,True,False
YOZGAT.,39.694505,34.610424,Shell,True,False
YAĞLI BATI.,39.940643,33.883438,Shell,True,False
YAĞLI DOĞU.,39.941541,33.883611,Shell,True,False
SARIKAYA.,39.494092,35.374495,Shell,False,False
GEMEREK,39.180592,36.083266,Shell,True,False
ŞARKIŞLA SİVAS,39.344977,36.39052,Shell,True,False
AKDAĞMADENİ,39.673081,35.869536,Shell,True,False
OSMAN PAŞA SİVAS.,39.670171,37.007221,Shell,True,False
TAŞLIDERE,39.685831,37.009529,Shell,True,False
ANKARA YOLU SİVAS.,39.722401,36.953141,Shell,True,False
KÜMBET SİVAS,39.736452,36.996439,Shell,False,False
HALFELİK SİVAS,39.74496,37.02815,Shell,True,False
KILAVUZ.,39.748011,37.043199,Shell,True,False
SİVAS TED KOLEJİ,39.772534,37.033771,Shell,True,False
ZARA,39.879108,37.702596,Shell,True,False
REFAHİYE.,39.910302,38.770281,Shell,True,False
ERZİNCAN GİRİŞİ,39.747817,39.468263,Shell,True,False
AŞKALE MERKEZ,39.91895,40.688083,Shell,True,False
AKÇAKIR.,39.570694,26.762442,Shell,True,False
OVACIK.,39.072045,27.068971,Shell,False,True
BERGAMA ÇIKIŞI,39.059441,27.104896,Shell,True,False
EZİNE.,39.828611,26.325221,Shell,True,True
ALTINOLUK,39.578594,26.857309,Shell,True,True
BURHANİYE.,39.48672,26.949833,Shell,True,False
AKÇAY BALIKESİR.,39.588614,26.923235,Shell,True,False
BAYRAMİÇ.,39.811031,26.608031,Shell,False,False
EDREMİT KÖRFEZ,39.596239,26.969322,Shell,True,False
EDREMİT HAVALİMANI,39.54924,27.016461,Shell,True,False
CENNETAYAĞI.,39.584392,27.021584,Shell,True,False
EDREMİT OTOGAR,39.593575,27.013595,Shell,True,False
LAPSEKİ YOLU KEPEZ,40.095032,26.401766,Shell,True,False
İZMİR YOLU KEPEZ.,40.095266,26.400949,Shell,True,False
KEPEZ.,40.109514,26.407258,Shell,True,False
KINIK YAYAKENT,39.102853,27.280683,Shell,True,False
SOMA CEVREYOLU.,39.149335,27.474846,Shell,True,False
SOMA CENKYERİ,39.14857,27.478693,Shell,True,False
SOMA GİRİŞİ,39.189511,27.588242,Shell,True,False
SOMA KURTULUŞ,39.185376,27.623861,Shell,True,False
İVRİNDİ,39.601084,27.524953,Shell,True,False
İZMİR YOLU BALIKESİR.,39.587511,27.908011,Shell,False,False
BALIKESİR MERKEZ,39.619727,27.893287,Shell,True,True
ALTIEYLÜL,39.648483,27.912866,Shell,True,False
BALIKESİR NEF,39.645545,27.865236,Shell,True,False
KARESİ,39.668557,27.916404,Shell,True,False
KÖRFEZYOLU BALIKESİR,39.639686,27.685933,Shell,True,False
SUSURLUK ÇIKIŞI,39.848367,28.148188,Shell,True,False
DEVECİKONAĞI.,39.905915,28.562771,Shell,True,False
ORTA MAHALLE SUSURLUK.,39.915519,28.161789,Shell,False,False
SUSURLUK.,39.929131,28.157121,Shell,True,False
YENİMAHALLE-SUSURLUK.,39.935887,28.160516,Shell,True,False
YENİCE BURSA,40.090652,29.426819,Shell,True,False
İNEGÖL BATIKENT,40.089316,29.492461,Shell,True,True
TELEFERİK,40.173629,29.100626,Shell,True,False
ÇALI,40.185598,28.927005,Shell,True,False
OSMANGAZİ.,40.19137,29.078381,Shell,True,False
DUAÇINARI.,40.191337,29.087034,Shell,False,False
YILDIRIM,40.191244,29.1125,Shell,True,False
DEMİRCİ,40.195598,28.936915,Shell,True,False
ERİKLİ,40.192149,29.13671,Shell,True,False
BEŞEVLER BURSA.,40.201596,28.991019,Shell,True,True
İNÖNÜ.,39.823107,30.145618,Shell,True,False
BOZÜYÜK GİRİŞİ,39.91227,29.995464,Shell,True,False
YENİ MAH.BOZÜYÜK.,39.903885,30.049188,Shell,True,False
BOZÜYÜK.,39.903211,30.058776,Shell,True,False
PAZARYERİ,39.982896,30.000172,Shell,True,False
ESKİŞEHİR BATIKENT.,39.807924,30.405677,Shell,True,True
İNEGÖL ÇEVRE YOLU.,40.084203,29.520683,Shell,True,True
İNEGÖL OSB,40.121244,29.513422,Shell,True,False
KARAÇAM.,40.134383,29.401274,Shell,True,False
KESTEL.,40.181537,29.226533,Shell,True,False
KUMLUK.,40.212276,29.26731,Shell,False,False
TEPEBAŞI.,39.797085,30.449846,Shell,True,False
BEYPAZARI.,40.172721,31.931861,Shell,True,False
BAĞLICA,39.908719,32.648876,Shell,True,False
ORGANİZE SİNCAN.,39.980487,32.570281,Shell,True,False
PLEVNE SİNCAN.,39.975239,32.589209,Shell,True,False
GÜDÜL ANKARA,40.20817,32.245211,Shell,False,False
KONUTKENT.,39.905538,32.698137,Shell,False,False
ELVANKENT.,39.955226,32.628532,Shell,True,False
ŞEKER.,39.965552,32.638524,Shell,False,False
İSTANBUL YOLU-ANKARA.,39.950982,32.701635,Shell,True,False
SÖĞÜTÖZÜ MERKEZ,39.909486,32.793197,Shell,True,False
BATIKENT.,39.956464,32.705019,Shell,True,False
GÖKSU ERYAMAN KAVŞAĞI.,39.987569,32.657049,Shell,True,True
KÜÇÜKESAT.,39.898341,32.878633,Shell,True,False
AHMETLER.,39.919837,32.862631,Shell,True,True
TOYTEPE.,39.945422,32.754025,Shell,True,False
BEŞEVLER ANKARA.,39.932901,32.830388,Shell,True,False
NATOYOLU.,39.915451,32.912091,Shell,True,False
KURTULUŞ ANKARA,39.928422,32.866312,Shell,True,False
ANKAPARK,39.951532,32.792818,Shell,True,False
MACUNKÖY.,39.960817,32.77074,Shell,True,True
BAŞKENT BULVARI,39.9651,32.7489,Shell,True,False
OSTİM İLKYERLEŞİM,39.971076,32.734826,Shell,True,False
OSTİM MERKEZ,39.973279,32.756581,Shell,True,False
KAYAŞ.,39.916381,32.985801,Shell,True,False
ORTAKÖY ANKARA.,39.930217,33.010102,Shell,True,True
KIRIKKALE YAHŞİHAN,39.863644,33.469624,Shell,True,False
AKTAŞ.,39.940022,32.874498,Shell,True,False
YENİDOĞAN ALTINDAĞ,39.942267,32.880679,Shell,True,False
LALABEL,39.942417,33.198929,Shell,True,False
FATİH ANKARA.,39.949818,32.853261,Shell,True,False
İSKİTLER.,39.953392,32.839199,Shell,False,False
SİTELER SAMSUN YOLU,39.957849,32.88116,Shell,True,False
GÜMÜŞDERE.,39.957946,32.855441,Shell,True,False
ETLİK,39.95982,32.847145,Shell,True,False
YENİMAHALLE,39.966237,32.808899,Shell,False,False
KEÇİÖREN.,39.973647,32.865796,Shell,True,False
HASKÖY DOĞU.,39.979072,32.88527,Shell,True,False
HASKÖY BATI.,39.979841,32.886181,Shell,True,False
ELMADAĞ,39.933055,33.335075,Shell,False,False
ANKARA CAD.YOZGAT.,39.817716,34.787657,Shell,True,False
SUNGURLU ÇORUM.,40.155801,34.341745,Shell,False,False
VADİ SUNGURLU.,40.176857,34.443634,Shell,True,False
SORGUN.,39.813202,35.179989,Shell,False,False
AYDINLIKEVLER SORGUN.,39.813804,35.186677,Shell,True,False
TOKAT.,40.329446,36.557943,Shell,False,False
SANAYİ ÇIKIŞI TOKAT.,40.333543,36.537729,Shell,True,False
TOKAT ÇIKIŞI,40.336303,36.595547,Shell,True,False
ZİLE MERKEZ,40.3093,35.9054,Shell,True,False
TURHAL MERKEZ,40.373671,36.096284,Shell,True,False
SUŞEHRİ.,40.172881,38.087451,Shell,True,False
NİKSAR.,40.580407,36.925165,Shell,True,False
GÜMÜŞHANE MERKEZ,40.427618,39.521785,Shell,True,False
GÜMÜŞHANE TORUL,40.543209,39.32498,Shell,True,False
BAYBURT.,40.257861,40.215221,Shell,True,False
İSPİR,40.4668,40.9736,Shell,True,False
BORÇKA.,41.361041,41.675171,Shell,True,False
ÇANAKKALE.,40.149987,26.405646,Shell,False,False
ÇANAKKALE UMURBEY,40.260696,26.58702,Shell,True,True
LAPSEKİ OHT DOĞU,40.274322,26.62477,Shell,True,False
LAPSEKİ OHT BATI,40.276906,26.628751,Shell,True,False
