istasyon_adi,lat,lon,brand
KASTAMONU.,41.368801,33.769991,Shell
KASTAMONU GİRİŞİ,41.405138,33.790895,Shell
TAŞKÖPRÜ ÇIKIŞI KASTAMONU.,41.410159,33.804251,Shell
SARIÖMER,41.450142,33.792584,Shell
ORGANİZE SANAYİ KASTAMONU,41.50293,33.755271,Shell
BOYABAT,41.513757,34.748898,Shell
ALAÇAM SAMSUN,41.614677,35.629458,Shell
BOZKURT KASTAMONU,41.960255,34.012512,Shell
BAFRA MERKEZ,41.556647,35.90531,Shell
19 MAYIS,41.495107,36.077656,Shell
DEREKÖY SAMSUN,41.467868,36.125298,Shell
ÜNİVERSİTE EDİRNE.,41.634898,26.6113,Shell
KİRİŞHANE EDİRNE.,41.656103,26.585688,Shell
EDİRNE MERKEZ.,41.658957,26.583902,Shell
EDİRNE ŞÜKRÜPAŞA,41.65909,26.603288,Shell
4006 LYUBIMETZ WEST,41.843414,26.122675,Shell
4005 LYUBIMETZ EAST,41.844595,26.119986,Shell
KIRKLARELİ GİRİŞİ.,41.713112,27.211961,Shell
KAVAKLI YOLU KIRKLARELİ.,41.713181,27.212973,Shell
PINARHİSAR,41.627856,27.495294,Shell
SARAY TEKİRDAĞ.,41.432702,27.921732,Shell
VİZE.,41.567977,27.774756,Shell
ÖMERLİ HADIMKÖY.,41.090301,28.634201,Shell
AYNALIÇEŞME.,41.117422,28.62823,Shell
HADIMKÖY.,41.158253,28.613446,Shell
HASTANE MAH.HADIMKÖY.,41.15262,28.616998,Shell
BAHÇEŞEHİR 2. KISIM,41.060205,28.688462,Shell
BAHÇEŞEHİR DURU,41.09893,28.666803,Shell
BAHÇEŞEHİR SELIN,41.059916,28.699202,Shell
BAHÇEŞEHİR GÖLET,41.071778,28.693916,Shell
HALKALI KAVŞAK.,41.033811,28.768103,Shell
ACIBADEM H-ATAKNT,41.03527,28.77897,Shell
HALKALI TOKİ.,41.04438,28.782032,Shell
ÇAMLIK SEFAKÖY,41.028775,28.790692,Shell
PAPAZKÖPRÜSÜ.,41.024595,28.806325,Shell
HALKALI.,41.043278,28.803064,Shell
ARNAVUTKÖY HARAÇÇI,41.179238,28.703011,Shell
BAŞAKŞEHİR HÜRRİYET BULVARI,41.095796,28.790938,Shell
BAŞAKŞEHİR ORGANİZE,41.099374,28.789296,Shell
BAŞAKŞEHİR 1.ETAP.,41.098418,28.79104,Shell
İKİTELLİ OSB.,41.069535,28.810883,Shell
MAHMUTBEY KİRAZLI.,41.044741,28.820691,Shell
KAYAŞEHİR,41.140264,28.772854,Shell
BAŞAKŞEHİR.,41.084491,28.810711,Shell
HAYDARPAŞA E 5.,41.004451,29.030391,Shell
ACIBADEM,41.003157,29.034028,Shell
ACIBADEM H-KADIKY,41.00734,29.04295,Shell
ÜSKÜDAR,41.027547,29.026221,Shell
FATİH İSTANBUL.,41.016648,28.955048,Shell
ACIBADEM H-ALTUN,41.01998,29.04555,Shell
BİLGİLİ H-AKARETLER,41.04336,29.00248,Shell
KÜÇÜK PİYALE,41.03816,28.968062,Shell
BAĞDAT CADDESİ,40.975227,29.052393,Shell
PİYALEPAŞA.,41.04051,28.967347,Shell
CONRAD HOTEL,41.04699,29.00949,Shell
IHLAMUR.,41.055981,28.997641,Shell
BULGURLU.,41.016814,29.076112,Shell
ZEYTİNBURNU MERKEZ.,41.002221,28.919801,Shell
BARBAROS İSTANBUL.,41.061408,29.011009,Shell
ÇENGELKÖY ASYA,41.04893,29.054558,Shell
MECİDİYEKÖY.,41.065701,29.002253,Shell
MUSTAFAKEMAL,40.996981,29.088803,Shell
CEVİZLİBAĞ.,41.016788,28.912789,Shell
SHELL GENEL MÜDÜRLÜK,41.06936,29.0045,Shell
ERENKÖY.,40.970811,29.083651,Shell
ZİNCİRLİKUYU.,41.069861,29.015251,Shell
KOZYATAĞI E5,40.9776,29.097,Shell
RAMİ.,41.045239,28.916858,Shell
BAYRAMPAŞA.,41.039624,28.911271,Shell
ÇIRPICI.,41.008035,28.896964,Shell
SİLAHTAR.,41.066261,28.942971,Shell
ZEYTİNBURNU HİPODROM,40.995113,28.895016,Shell
DAVUTPAŞA ÜSTYOL.,41.028091,28.900721,Shell
DAVUTPAŞA ALTYOL.,41.028131,28.899391,Shell
ACIBADEM TM-ATAŞHR,40.9856,29.10876,Shell
MERTER KERESTECİLER,41.017246,28.890513,Shell
OTOGAR İSTANBUL.,41.034059,28.896971,Shell
BOSTANCI MERKEZ.,40.957475,29.09752,Shell
KAĞITHANE.,41.084211,28.978321,Shell
ACIBADEM UNİVERSİTESİ,40.97858,29.11025,Shell
LEVENT.,41.087632,29.017555,Shell
KAĞITHANE OSMANPAŞA.,41.085564,28.968503,Shell
KÜÇÜKSU CADDESİ,41.033079,29.110774,Shell
ACIBADEM H-GM,40.9939,29.12622,Shell
ATAŞEHİR DEFNE,40.97808,29.1234,Shell
GÜNGÖREN.,41.028271,28.878238,Shell
ACIBADEM H-ATAŞHR,40.99443,29.12716,Shell
ANADOLU HİSARI.,41.080019,29.070735,Shell
İSTANBUL CAD.KÜÇÜKKÖY.,41.070025,28.906638,Shell
EYÜPSULTAN,41.087447,28.935318,Shell
KÜÇÜKKÖY.,41.07436,28.905024,Shell
YEŞİLPINAR.,41.082635,28.916714,Shell
KAĞITHANE  VADİ,41.101537,28.966462,Shell
MASLAK ISTANBUL,41.115758,29.023235,Shell
AKFIRAT.,40.940608,29.369858,Shell
FATİH MAHALLESİ,40.926254,29.350823,Shell
KURTKÖY VİAPORT,40.9395,29.317226,Shell
MECİDİYE.,40.960586,29.291561,Shell
SILE.,41.167241,29.543791,Shell
SULTANBEYLİ SON DURAK.,40.982714,29.26674,Shell
SIRAPINAR,41.110003,29.310759,Shell
REŞADİYE OHT,41.092171,29.287741,Shell
ŞEYHLİ,40.905448,29.285367,Shell
SULTANBEYLİ GİRİŞİ,40.9718,29.2486,Shell
SULTANBEYLİ ÇIKIŞI,40.975085,29.240501,Shell
ALEMDAR.,41.026891,29.239771,Shell
KURTKÖY İSTANBUL.,40.89927,29.26867,Shell
TAŞDELEN.,41.030867,29.23095,Shell
VELİBABA,40.898691,29.25965,Shell
SARIGAZİ YOLU.,40.992681,29.223101,Shell
SAMANDIRA KAYALAR.,40.98062,29.220293,Shell
YAKACIK CADDESİ SAMANDIRA,40.97766,29.220509,Shell
KAYNARCA KUZEY,40.880164,29.259386,Shell
KAYNARCA YANYOL,40.86951,29.268997,Shell
ORTADAĞ.,40.958551,29.214726,Shell
KAYNARCA E-5,40.88088,29.255169,Shell
KAYNARCA MAHALLESİ,40.875269,29.254279,Shell
PENDIK KAVSAK.,40.886995,29.239895,Shell
SAMANDIRA YANYOL,40.989453,29.195367,Shell
ÇEKMEKÖY AKÇEŞME.,41.013997,29.195361,Shell
SARIGAZİ.,41.007163,29.190308,Shell
YAKACIK KARTAL.,40.900044,29.219948,Shell
YANYOL KARTAL.,40.902543,29.217462,Shell
PENDİK SAHİL,40.875827,29.232984,Shell
SOĞANLIK YANYOL.,40.911165,29.195272,Shell
ACIBADEM H-KARTAL,40.8865,29.20698,Shell
BARTIN GECEN,41.596091,32.322768,Shell
KURTKÖY BARTIN.,41.55721,32.413852,Shell
GÖLBUCAĞI.,41.635701,32.324383,Shell
IŞIKLAR FENERTEPE OHT,41.195906,28.822402,Shell
ODAYERİ OHT,41.234504,28.887927,Shell
BOĞAZKÖY GİRİŞİ..,41.136593,28.811278,Shell
GÖKTÜRK.,41.1768,28.8902,Shell
YENİMAHALLE SULTANÇİFTLİĞİ.,41.093561,28.863476,Shell
SULTANÇİFTLİK.,41.091721,28.864476,Shell
MAHMUTBEY MERKEZ MAH..,41.059964,28.831348,Shell
ACIBADEM TM-ZEKER,41.20555,29.04187,Shell
SARIYER MERKEZ,41.173188,29.053981,Shell
ÇAYIRBAŞI.,41.156013,29.035747,Shell
ACIBADEM H-MASLAK,41.12748,29.02459,Shell
BEYKOZ.,41.130613,29.093542,Shell
YENİKÖY İSTANBUL.,41.117728,29.064415,Shell
SULTANGAZİ,41.098683,28.900386,Shell
KAVACIK İSTANBUL,41.094747,29.097528,Shell
CUMHURİYET MAHALLESİ İSTANBUL.,41.091306,28.884332,Shell
KIŞLA CAD.ATIŞALANI.,41.054831,28.875871,Shell
ESENLER.,41.053873,28.866436,Shell
KARABAYIR.,41.052231,28.858141,Shell
ÇEKMEKÖY MERKEZ.,41.032291,29.173701,Shell
ŞİLE YOLU.,41.036898,29.155549,Shell
ÜMRANİYE TEPEÜSTÜ.,41.020651,29.129638,Shell
DUDULLU.,40.999028,29.154951,Shell
ATAŞEHİR GÜMRÜK,40.98106,29.131103,Shell
33 LOJİSTİK PETROL,36.93788179999999,34.932734682031196,Soil
A.ÖZTÜRK PETROL,37.234773644665296,39.76272132275392,Soil
ACAR PETROL,37.51746138795097,42.45179170000006,Soil
ACUN KARDEŞLER AKARYAKIT,38.2454759,34.132245,Soil
ADAPET PETROL,40.796706,29.4410326,Soil
ADNAN ÖZKAN PETROL,39.14546,34.73915,Soil
AHMET BİLGEN PETROL,36.3790443,34.0085201,Soil
AHMET KILIÇ PETROL,40.160542199999995,34.36684939101565,Soil
AHMET MACİT,39.6545,36.5861,Soil
AHT PETROL - SOİL,37.42829494494357,42.80079906899116,Soil
AK NAKLİYAT,39.1673,30.8624,Soil
AKAY GÖKPINAR-GÖKPINAR PETROL,38.59541900000002,35.75757332275384,Soil
AKAY PETROL,37.727041202926,40.4168245137696,Soil
AKDAĞ PETROL,37.192564414420204,40.58669277724607,Soil
AKKILIÇLAR PETROL,37.89393846766732,41.147532936523476,Soil
AKMAZ PETROL,38.21232400000002,39.289436968261725,Soil
AKSEKİ PETROL,40.6179,34.2973,Soil
AKSU BİMS PETROL,38.44101,34.74321,Soil
AKSÜY PETROL,36.84998,34.895,Soil
ALADAĞ YAMANLAR PETROL,37.024724,32.66871,Soil
ALAİYYE PETROL,38.434931799999994,41.79251836826165,Soil
ALAİYYE PETROL,38.634443815552586,41.85275564550784,Soil
ALANPET PETROL,37.190502,40.562034,Soil
ALİ TONGUÇ PETROL,40.216037,28.35968664550785,Soil
ALİOĞLU PETROL,38.39280871394095,34.03385312275395,Soil
ALİS PETROL,37.97139041785339,37.52147239999999,Soil
ALKILINÇ PETROL,38.20493845725494,36.962297245507784,Soil
ALTAYLAR PETROL,37.087236,41.2407459,Soil
ALTIYILDIZ PETROL,37.763734353287816,30.55610825927738,Soil
ANGÜL PETROL,38.398387,40.547885,Soil
ARB AKARYAKIT PETROL,38.39779,40.41495,Soil
ARSLAN PETROL,37.1024,36.5559,Soil
ARSLANLI PETROL,36.9328819,39.004046,Soil
AS AĞA IŞIK PETROL,38.2986,39.7254,Soil
ASHAN DURAN PETROL,37.414602627064205,41.373429999999985,Soil
AŞIK İHSAN OĞLU PETROL,39.7060386,35.3688483,Soil
ASYA GRUP PETROL,39.81986088806499,34.79422360000001,Soil
ATAŞ AKBUDAK PETROL,37.42537,37.692303582031286,Soil
ATAŞSALAR PETROL,38.774389000000006,39.209156936523414,Soil
ATLAMMAĞIN PETROL,37.91780315552172,41.140896999999995,Soil
AVC PETROL,37.7288571,39.3076511,Soil
AYDINER PETROL,36.923635465374524,32.49488212275389,Soil
AYDINLAR PETROL,39.94784,32.7059622,Soil
AYKAR AKARYAKIT,39.773213,39.420395,Soil
AYKAR PETROL,39.74653302632703,39.492840613769545,Soil
AZAD AGA PETROL,37.37347622774804,36.09776632275384,Soil
BADAYPET PETROL,37.322515,40.740611,Soil
BAĞCA PETROL,36.335691824056006,33.40084061376956,Soil
BAHATTİN KANDEMİR - SOIL,38.75998972998843,36.45920547786507,Soil
BAKLAN PETROL,37.74936199999999,29.049525291015698,Soil
BARAK PETROL-2,37.04612969584768,37.42321460000001,Soil
BAYLAR ZAHİRE,40.2667,36.0783,Soil
BAYRAM EMRE ŞAHİN PETROL,37.06748410424111,35.35665105781254,Soil
BAYRAM YADİGAR,40.55413066788739,34.92440087657749,Soil
BAYSAK PETROL -SOİL,40.41496683618877,31.59889113495068,Soil
BEDİRHANOĞLU AKARYAKIT,38.3379,43.4218,Soil
BEKTAŞ PETROL,39.913,28.9863,Soil
BENCE GELENDOST PETROL,38.120560903838886,31.017177259277332,Soil
BERKE CAN ÇOMAK PETROL,39.09874,28.97809,Soil
BERZAN İZOL İNŞAAT PETROL,37.2157,38.7749,Soil
BEŞİKDAĞ PETROL,41.05204835752597,39.231081338623085,Soil
BEŞPET AKARYAKIT ALTIEYLÜL,39.6099632,27.8721676,Soil
BEŞPET AKARYAKIT BABAESKİ,41.402913,27.160874,Soil
BEŞPET AKARYAKIT DÜZCE,40.91404,31.147039,Soil
BEŞPET AKARYAKIT EDİRNE,41.15276799999999,26.666727,Soil
BEŞPET AKARYAKIT EYYÜBİYE,37.1674039,38.7955149,Soil
BEŞPET AKARYAKIT HALİLİYE,37.1623976,38.834759,Soil
BEŞPET AKARYAKIT KARAKÖPRÜ,37.3214043,38.7786956,Soil
BEŞPET AKARYAKIT KAYNAŞLI,40.776033,31.303863,Soil
BEŞPET AKARYAKIT LÜLEBURGAZ,41.35971199999999,27.422708,Soil
BEŞPET AKARYAKIT SİLİFKE,36.37633,33.925311,Soil
BEŞPET AKARYAKIT TOROSLAR,37.0356378,34.3754414,Soil
BEŞPET AKARYAKIT TOSYA,41.0174189,34.0374679,Soil
BETÜL AÇICI,37.411876,35.918544,Soil
BEYNER PETROL,38.71897329999999,35.5627516,Soil
BEYPET PETROL,36.916561200000004,34.898986750293034,Soil
BEYPET-2 PETROL,36.8010652,34.6005349,Soil
BİROL BEY PETROL,39.6852228,28.077838145507826,Soil
BİROL BEY-2 PETROL,39.685503499999996,28.156451968261763,Soil
BİŞAROĞULLARI PETROL,38.132205646918905,41.23706864550786,Soil
BONUS AKARYAKIT,39.0132,31.1264,Soil
BURHAN ÇELEBİ,40.5773,42.0373,Soil
BÜYÜKKURT PETROL,37.5416709,36.7899001,Soil
ÇAĞ-DAŞ PETROL,37.8061,28.3139,Soil
ÇAĞDAŞ71 PETROL,39.843013591466146,33.46531700000003,Soil
ÇAĞLAK PETROL,38.91710042472589,27.851656400000024,Soil
CAN PETROL,39.295479,28.228081,Soil
ÇAYELİ ALBAYRAK PETROL,40.94183499335961,37.89104067724611,Soil
ÇEÇENLER PETROL,38.33664782629753,33.240121436523395,Soil
ÇELİKHAN 07 PETROL,38.213238,38.026425,Soil
ÇELİKTAÇ AKARYAKIT,37.5433,34.5252,Soil
CEMALOĞLU PETROL,40.0658,35.5,Soil
CERENLER PETROL,38.263376,37.185375,Soil
ÇETİN KARDEŞLER,38.24236,32.19569,Soil
ÇETİN PETROL,38.774389000000006,39.209156936523414,Soil
CEYLİN PETROL,37.935141881616325,41.9513932772461,Soil
ÇİÇEK BİR PETROL,39.63203163107347,34.45891251376952,Soil
ÇİFTÇİ PETROL,38.49728129002062,33.05192820419916,Soil
ÇİLEM AKARYAKIT,37.503129,34.817174,Soil
CİNDAYI PETROL,37.41953267000738,31.848559322753886,Soil
CİZRE ÇİMEN PETROL-SOİL,37.3149663592392,42.22888248516339,Soil
COŞANDAL PETROL,37.17117270000002,39.07141872275383,Soil
CUMA KIZOĞLU PETROL,37.75168337112066,39.684887322753866,Soil
CYM YAPI,37.95909,41.84628,Soil
DAĞ-TUR TURİZM İŞLETMELERİ,37.245564,31.922968,Soil
DAVUT PETROL,36.8453458,36.17083179999999,Soil
DEĞİRMEN GRUP PETROL,37.8551,41.1718,Soil
DEMİREL PETROL,39.88745723511224,44.00483650000001,Soil
DEMİRTAŞ PETROL,37.0794759,36.2597068,Soil
DENİZ ÖZER PETROL,37.894025,34.561777,Soil
DEVSA AKARYAKIT,37.2213985,38.8007622,Soil
DİCLE PETROL,37.255071794707995,42.10983599999997,Soil
DİLANTUR PETROL,41.21217314825142,36.80188027724603,Soil
DİLİUZ PETROL,37.4584819103186,37.25786425996091,Soil
DİNLER PETROL,41.070582827406795,31.180624154394536,Soil
DMR33 PETROL - SOIL,36.8644,34.7733,Soil
DOĞANLAR PETROL,36.945244,38.470371,Soil
DOĞUŞ AKARYAKIT,38.4721,33.9033,Soil
DÖŞLÜ PETROL,36.8121041,34.64285439101559,Soil
DOSTLAR LOJİSTİK PETROL,37.36482,40.26616,Soil
DURU NAKLİYE PETROL,39.93222638858965,33.94535967666013,Soil
EFDAL PETROL,39.814139587513225,35.190380000000005,Soil
EKDEM PETROL,39.73081,32.8094,Soil
ELİF PETROL,37.52153750282631,42.449099899999965,Soil
EMİN ABDULAH ÇETİN,37.52536,34.564585,Soil
EMİN ERCANLAR OTOMOTİV PETROL,37.974528235285256,32.51646631155217,Soil
EMİR ALİ CERAN PETROL,38.20653700000001,37.19410596826174,Soil
EMRE ÖZER PETROL,38.7532205,35.3847435,Soil
EMRE ÖZER-İNCİ PETROL,39.065,34.3486,Soil
ER-AR PETROL,39.719074,43.050591,Soil
ERAS AKARYAKIT,38.404238,33.981984,Soil
ERDOĞAN ÇETİNKAL-GÖKHAN PETROL,40.1988,27.6088,Soil
ERGÜN ÜÇKARDEŞ PETROL,38.109454,39.48262442275393,Soil
ERPINAR PETROL,37.43527859088362,34.18685500000004,Soil
ERŞAN AKARYAKIT,39.8291,28.1258,Soil
ERYURT AKARYAKIT,38.4443965,35.796758,Soil
ESAPET ENERJİ PETROLCÜLÜK,40.451939,39.737083,Soil
ESAPET ŞANLIURFA,37.125893,38.8098271,Soil
ETRA PETROL,36.94743974364233,34.358391541308606,Soil
ETRA-2 PETROL,36.93494550778942,34.29771800000003,Soil
EZSA PETROL,39.49942633422396,34.758223000000044,Soil
FATİH CİHAN AKSU,37.07544,36.06207,Soil
FEDİL KÖÇER PETROL,38.824629972456364,42.3263173682617,Soil
FERDİ ÇAKIR PETROL,36.882636500000004,34.99785858203131,Soil
FETİH PETROL,41.968479,34.04029461376956,Soil
FEYYAZ GÜNDOĞAN PETROL,36.863131,39.024276,Soil
FEZCAN PETROL,37.926913770212806,41.28336802275385,Soil
FİDANLAR PETROL I - SOIL,39.701377,43.04787,Soil
FIRAT ASLANKILIÇ,39.65075,43.01256,Soil
FM ER PETROL,37.8862192,35.10678,Soil
FUAT DABAN I - SOIL,38.54728,28.63911,Soil
GAZİ ERGÜN-ERGÜN PETROL,38.67505,31.65274,Soil
GESAN PETROL,41.03745323318422,39.07992524609381,Soil
GEZEN PETROL,38.26388484077966,36.22185729101557,Soil
GÖKPET PETROL,38.602241366588565,35.74062142963862,Soil
GÖR KARDEŞLER PETROL,41.15102797333083,35.505668000000014,Soil
GÜCE PETROL,40.893431174621284,38.80763000000002,Soil
GÜMÜŞ PETROL,38.24047039792313,34.66223154550778,Soil
GÜMÜŞAY PETROL,38.462701,33.765345,Soil
GÜNAYLAR PETROL,38.33792058339548,43.184470122753964,Soil
GÜRBÜZ MEYDAN PETROL,38.3531921,40.3818758,Soil
Gürbüzoğulları Petrol 1,37.41303262010439,31.84669098678456,Soil
Gürbüzoğulları Petrol 2,37.3851502199926,32.07123949703316,Soil
GÜVENOĞLU PETROL,37.254799265598955,42.393860700000005,Soil
GÜVENOĞULLARI PETROL,38.914734,41.513052,Soil
HACIÖMEROĞULLARI PETROL,37.055187009891405,40.458664,Soil
HAKAN ŞAHİN PETROL,39.64161199999999,34.469425,Soil
HALAFOĞULLARI PETROL,36.71334900000001,38.94844,Soil
HAS OVAM PETROL,38.68479899492381,41.69077800000002,Soil
HASAN AKAN PETROL,38.938310137626196,33.00601400000005,Soil
HASAN ERTAŞ PETROL,37.41596605195789,41.37308667724608,Soil
HATAY ASEL AKARYAKIT,38.1694998,34.938406,Soil
HAYAT AKARYAKIT,37.8533,32.6613,Soil
HİZMET PETROL,36.786051959849885,39.432617645507776,Soil
HMA PETROL,40.64262149166731,30.54009700000006,Soil
HMA-2 PETROL,40.651587426109835,30.563619099999983,Soil
İBRAHİM FEVZİOĞLU PETROL,36.71334900000001,38.94844,Soil
İDA ÇAN KALE ENERJİ AKARYAKIT ÇANAKKALE,40.0073,26.9567,Soil
İDA ÇAN KALE ENERJİ AKARYAKIT MERSIN,36.86449,34.77663,Soil
İĞDELİ PETROL,38.30503100000001,32.86901008203131,Soil
İKRAM ALPER PETROL,37.409341,41.3737937,Soil
İMAM KARAHAN,36.81698316403182,37.3304997920654,Soil
İNVEST KIYMETLİ MADENLER,37.57751424357615,38.962799804815205,Soil
İSA ZAMUR PETROL,36.84166176017891,38.93960400000003,Soil
İSMAİL TERECİ PETROL,37.9732924110749,34.677637968261706,Soil
İSMET ÖZER PETROL,38.67370510000001,35.95871614492194,Soil
İZZEDDİNOĞULLARI PETROL,36.960449658780696,38.9047585592773,Soil
KADAS PETROL,37.163931,36.771802,Soil
KADİR CENGİZ,40.9984,35.7922,Soil
KAMER PETROL,36.76077990000001,32.185806455078136,Soil
KAPLAN BARIŞ AKARYAKIT,39.9385,33.4042,Soil
KARAERLER PETROL,38.24518528852189,32.20958461376949,Soil
KARAOSMANOĞULLARI PETROL,39.383709519951,33.69931412753908,Soil
KARAYER PETROL,37.330041,38.22098,Soil
KARTAL62 PETROL,38.84435000000003,39.27192632275387,Soil
KEMAL SEÇKİN / SOİL,39.48697980685548,39.895784645507774,Soil
KENAN GENÇ-SEYİTLER PETROL,38.559973,38.239657,Soil
KILIÇLI PETROL,36.992045,40.21299500000001,Soil
KLASPET PETROL,38.135972800000005,39.46305193652347,Soil
KOCAMANLAR PETROL,38.53370699999999,42.31837081376955,Soil
KORCAN PETROL,39.84192709217744,35.164152100000024,Soil
KORKUT PETROL,38.365775513369506,40.07672332275388,Soil
KÖROĞLU ÇİFTÇİ PETROL,39.085838,42.299365,Soil
KSC PETROLCÜLÜK ANONİM ŞİRKETİ,38.762737791597175,27.690332773046862,Soil
LVN AKARYAKIT,39.8397835,33.5088782,Soil
MAHMUT ZEYREK PETROL,39.855495889562434,37.39026764550783,Soil
MAHMUTOĞULLARI PETROL,37.164976,38.7943022,Soil
MECİT ÖZDEMİR PETROL,39.04161301878172,32.641628984130875,Soil
MEHMET BİLGE PETROL,36.33845744346029,33.40187058203128,Soil
MEHMET KORKMAZ PETROL,36.96118989827015,36.20484994306639,Soil
MEHMET ŞAHİN PETROL,39.641347623773676,34.46942509999997,Soil
MEKAN PETROL,37.248426709189765,42.47198664550774,Soil
MERDAN PETROL,37.42727443508561,42.883473922753865,Soil
MERGE PETROL,37.850055,40.668688,Soil
MESUT ARSLAN ARSLAN MEHMET,40.650022,33.603024,Soil
MEZİTLER PETROL,39.9561,29.6638,Soil
MİRES PETROL,38.530941,43.392262,Soil
MSB GLOBAL AKARYAKIT,36.80099999999999,34.6003,Soil
MUHAMMET YILMAZ PETROL,38.6694557,39.2486018,Soil
MUHARREM YALÇIN PETROL,40.397399,35.526301936523396,Soil
MURATBEY PETROL,37.1085144,38.8257189,Soil
MURTAZA AYGÜN PETROL,38.35467594518744,34.437148745507784,Soil
MURZAN PETROL,37.070191774809686,41.21399700000006,Soil
MUSTAFA ELÇİ PETROL,36.725126,39.113083,Soil
MUSTAFA GÜL PETROL,36.9165612,34.8952102,Soil
MUT PET AKARYAKIT,38.271447,34.695375,Soil
MUTLUKENT PETROL-1,40.8226372,29.416807,Soil
MUTLUKENT PETROL-2,40.8319192,29.4265651,Soil
NASUFOĞULLARI PETROL,38.120831,31.017177259277332,Soil
NB HAN PETROL,38.5484105,43.4013329,Soil
NECDET ZERDALİ PETROL,38.22829599999999,27.97827522753903,Soil
NECLA ŞIHOĞULLARI PETROL,41.700454,26.438729,Soil
NEJDET AKPINAR PETROL,39.9054993,41.2658236,Soil
NEVZAT YÜCE PETROL,37.796599999999984,37.91647329101556,Soil
NS PETROL,41.442443,31.796131,Soil
NUR PETROL,37.543032108453005,36.79264658203124,Soil
NUR-OL PETROL,36.91877293743755,35.274383291015624,Soil
NUR-PET PETROL,37.7171,33.4834,Soil
NURSAN PETROL,37.23668700609489,39.76237800000001,Soil
NURTEPE PETROL,38.56958729999998,42.04143507304684,Soil
OĞUZHAN ÖZALTIN PETROL,38.2811,33.0211,Soil
OKUYUCULAR PETROL,38.731258700000005,39.189930468261764,Soil
OLGUNBEY PETROL,37.6043439923482,38.191059936523516,Soil
OLTU PETROL,40.82523219974925,42.13774821074219,Soil
ÖMER ÖZKAN PETROL,37.20160214337879,39.29051436826171,Soil
ÖMEROĞULLARI PETROL,38.58683991566076,34.14444332275389,Soil
ÖMSE AKARYAKIT,36.9057,31.1937,Soil
ÖMSE PETROL,37.02458132143565,31.18036912499997,Soil
ORUÇ HAN PETROL,37.850055,40.668688,Soil
ORUÇLAR PETROL,38.24659251506595,33.44883809999999,Soil
OSMAN DOĞANTÜRK PETROL,36.9660464,38.4350372,Soil
OSYA PETROL,37.203126,37.34203673652337,Soil
OYA ALTAY,39.6323366,43.3801017,Soil
OYA ALTAY,39.6533842,43.3562699,Soil
OYSALKIZILAY PETROL,37.92381,41.93035,Soil
ÖZ AKARYAKIT,38.208737,30.742392,Soil
ÖZ BİLİCAN PETROL,39.0965599,42.26808918650818,Soil
ÖZ ELEZOĞLU PETROL,41.00243780112149,39.716763300000025,Soil
ÖZ KARANFİL PETROL,38.845927,35.87949925927728,Soil
ÖZ KARANFİL-2 PETROL,38.82806784419248,35.64489858203126,Soil
ÖZ MAHMUDİYE SORMAZ AKARYAKIT,39.18914900407411,30.8292256853264,Soil
ÖZ TEPE ÇELEBİ PETROL,38.1482034,40.99574503652343,Soil
ÖZÇELİK PETROL,38.25395627492255,40.78048165952452,Soil
ÖZDEMİRLER PETROL,37.07605325017968,35.46998338203127,Soil
ÖZELLER PETROL,38.06332090329305,30.16527964912109,Soil
ÖZGÜMÜŞLER PETROL,36.257004631365696,36.185796966168255,Soil
ÖZKANMED PETROL,37.23450030335396,39.76375129101564,Soil
ÖZKİLİSLİLER PETROL,37.30220163376671,32.72195245927742,Soil
ÖZMEN GLOBAL PETROL,36.7631365,34.5505053,Soil
ÖZSARAÇOĞLU PETROL,40.50678764555409,34.58803788833848,Soil
ÖZTAÇPET PETROL NAKLİYE LİMİTED ŞİRKETİ I SOİL,38.8831,35.1425,Soil
PEKTAŞ PETROL,38.03784479744485,41.70643932275391,Soil
PERTEK-2 PETROL,38.86750268968287,39.32490932275391,Soil
PERVARİ PETROL,37.933022789422395,42.545748254492196,Soil
RAFET YILDIRIM PETROL,39.7237821,43.0545034,Soil
RECEP DEMİR-DEMİROĞLU TİCARET,40.25882,28.19387,Soil
REFİ TAVİLOĞLU ORTAKLIĞI,40.3992,27.7955,Soil
S.S. TURHAL PETROL,40.266031300000016,36.076788345507794,Soil
SADIK PETROL,40.3807278,36.0924471,Soil
SAFİYE MADAK PETROL,39.92112769647877,44.02482740000005,Soil
ŞAHİN ALTUNBULAK PETROL,39.1846788,36.0758157,Soil
SALMAN PETROL,40.82745198215802,37.012161900000024,Soil
SARAÇÇEŞME PETROL,36.9548161071706,40.14537744550785,Soil
SARIOĞLU,41.1685,35.4348,Soil
SARPET PETROL,36.82836194965247,34.63965655927734,Soil
SARUHANLI PETROL,38.751021125996246,27.601675746032697,Soil
SEÇER PETROL,37.9089222,28.4575204,Soil
ŞEFİK MEŞE PETROL,39.01849444268483,31.791410306884814,Soil
ŞEFKAT PETROL,37.2277396341784,39.76804867724604,Soil
ŞENSA PETROL,38.14095497929459,41.01452371376956,Soil
SERGÜL PETROL,36.936453182836715,34.90274235927734,Soil
ŞERİFE ESER PETROL,40.8113249,32.891471422753966,Soil
SERKAN KARAHAN PETROL,39.821120900000004,40.034000313769525,Soil
SEVDAKAR SABER,39.6721,35.5288,Soil
SEVİNDİR PETROL,40.30554480000001,35.896711377246106,Soil
SEVİNDİR PETROL,40.3106582,35.9141247,Soil
SEVSA PETROL,37.92678292580907,41.68556734550782,Soil
